,business_id,review_count,stars,name,categories,state,city,address,latitude,longitude,business_id,Morning,Afternoon,Night,Late,tmp,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,LATITUDE,LONGITUDE,UGDS,dist,total_checkin
1174795,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,0.80065844607,3
853018,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,0.957216229634,3
853046,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.31011927172,3
853087,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.7435719398,3
854962,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.48302687174,3
855453,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.91700200226,3
855845,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,2.42033142259,3
855889,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,0.641188138907,3
856227,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,4.90812556827,3
856376,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,0.242824625947,3
856639,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,3.87401675167,3
856710,ZPWEawq1b37IcMFH9zA-_w,14,4.5,Port City Java,"[u'Food', u'Restaurants', u'Wraps', u'Coffee & Tea', u'Sandwiches', u'Coffee Roasteries', u'Bagels']",NC,Charlotte,"214 N Tryon St, Ste Level 1",35.2279675,-80.8412983,amRD820E7_jnK8Ju42jnrQ,0,3,0,0,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,2.48071851303,3
1171924,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,0.836637669496,3
1171952,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.42995610912,3
1171993,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.70212038003,3
1173868,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.35185295402,3
1174359,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.89635952329,3
1174751,kR1wadS21BaVm1n_5BXOsg,26,4.5,Viva Raw,"[u'Food', u'Juice Bars & Smoothies']",NC,Charlotte,224 E 7th St,35.2277591,-80.8381993,KcgQpAEgcf3OyWP1hYozHw,0,1,1,1,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,2.27032194823,3
2504953,fDgPqRj5oQE-lDRCc4afDg,29,3.0,IHOP,"[u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)']",NC,Charlotte,8146 S Tryon St,35.143764,-80.93149,yfJcj4qwewXp_QJ7L5WMfw,0,3,0,0,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,0.422326153681,3
3255213,ddEDgarAoRJ_ANMvTuRkzw,6,1.5,Taco Bell,"[u'Fast Food', u'Tex-Mex', u'Restaurants', u'Mexican']",NC,Gastonia,1110 E. Hudson Blvd.,35.23256,-81.169418,qw1T026yhIb6MR_Xf9a9Vw,0,0,1,2,1,Paul Mitchell the School-Gastonia,Gastonia,NC,28054,National Accrediting Commission of Career Arts and Sciences,35.254225,-81.179108,367.0,1.59253984801,3
3138551,6yJBQ-lxaWQz6cNAO5Zoiw,7,2.5,Jack In the Box,"[u'Fast Food', u'Restaurants']",NC,Charlotte,7725 Pineville Matthews Rd,35.0872448,-80.8502616,Csm-xQCyYUHNfyG7Ve1zlQ,0,2,1,0,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,4.38510704335,3
5393672,Y7KIql0y9NN_AUXEB1x8Zw,4,2.0,Ruby Thai Kitchen,"[u'Restaurants', u'Thai']",NC,Pineville,11025 Carolina Place Pkwy,35.0822,-80.8772242,KNupdlWcv6_gqciRmjhMCA,0,1,1,1,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,3.80387657802,3
5397886,Y7KIql0y9NN_AUXEB1x8Zw,4,2.0,Ruby Thai Kitchen,"[u'Restaurants', u'Thai']",NC,Pineville,11025 Carolina Place Pkwy,35.0822,-80.8772242,KNupdlWcv6_gqciRmjhMCA,0,1,1,1,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,4.92189465068,3
5397257,Y7KIql0y9NN_AUXEB1x8Zw,4,2.0,Ruby Thai Kitchen,"[u'Restaurants', u'Thai']",NC,Pineville,11025 Carolina Place Pkwy,35.0822,-80.8772242,KNupdlWcv6_gqciRmjhMCA,0,1,1,1,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,0.852977471054,3
180397,weXoqWqLgzMOf5Yz-qiujw,5,3.0,Bellacino's Pizza & Grinders,"[u'Italian', u'Restaurants', u'Pizza']",NC,Harrisburg,"4250 Main St, Ste 100",35.3264265,-80.6467724,Mw49-fHYVzKYYa-eaMo_XA,0,2,1,0,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,4.5780274712,3
3142136,6yJBQ-lxaWQz6cNAO5Zoiw,7,2.5,Jack In the Box,"[u'Fast Food', u'Restaurants']",NC,Charlotte,7725 Pineville Matthews Rd,35.0872448,-80.8502616,Csm-xQCyYUHNfyG7Ve1zlQ,0,2,1,0,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,0.870301698352,3
3146104,RZir-47R_ggOuUWuc2AiNw,29,3.5,Coastal Kitchen & Bar,"[u'Southern', u'Hotels & Travel', u'Venues & Event Spaces', u'Event Planning & Services', u'American (New)', u'Nightlife', u'Restaurants', u'Breakfast & Brunch', u'Bars', u'Hotels']",NC,Charlotte,"Inside Hilton Charlotte Center City, 222 E 3rd St",35.2239809,-80.8437245,AY-a7jQ5QOXHkOnsx2-oYQ,0,1,2,0,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,0.894928092993,3
5396935,Y7KIql0y9NN_AUXEB1x8Zw,4,2.0,Ruby Thai Kitchen,"[u'Restaurants', u'Thai']",NC,Pineville,11025 Carolina Place Pkwy,35.0822,-80.8772242,KNupdlWcv6_gqciRmjhMCA,0,1,1,1,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.94944638286,3
1874734,K7047_-at7Ydi4gl2UuS_w,8,3.0,Arby's,"[u'Sandwiches', u'Restaurants', u'Fast Food']",NC,Pineville,597 N Polk St,35.0912601,-80.8857292,Jr9A-8VLAn_fDuOtSXt92A,0,1,2,0,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,4.13335714185,3
1874105,K7047_-at7Ydi4gl2UuS_w,8,3.0,Arby's,"[u'Sandwiches', u'Restaurants', u'Fast Food']",NC,Pineville,597 N Polk St,35.0912601,-80.8857292,Jr9A-8VLAn_fDuOtSXt92A,0,1,2,0,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,1.15613312513,3
1873783,K7047_-at7Ydi4gl2UuS_w,8,3.0,Arby's,"[u'Sandwiches', u'Restaurants', u'Fast Food']",NC,Pineville,597 N Polk St,35.0912601,-80.8857292,Jr9A-8VLAn_fDuOtSXt92A,0,1,2,0,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.16075829112,3
3146173,RZir-47R_ggOuUWuc2AiNw,29,3.5,Coastal Kitchen & Bar,"[u'Southern', u'Hotels & Travel', u'Venues & Event Spaces', u'Event Planning & Services', u'American (New)', u'Nightlife', u'Restaurants', u'Breakfast & Brunch', u'Bars', u'Hotels']",NC,Charlotte,"Inside Hilton Charlotte Center City, 222 E 3rd St",35.2239809,-80.8437245,AY-a7jQ5QOXHkOnsx2-oYQ,0,1,2,0,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.50558073176,3
3146132,RZir-47R_ggOuUWuc2AiNw,29,3.5,Coastal Kitchen & Bar,"[u'Southern', u'Hotels & Travel', u'Venues & Event Spaces', u'Event Planning & Services', u'American (New)', u'Nightlife', u'Restaurants', u'Breakfast & Brunch', u'Bars', u'Hotels']",NC,Charlotte,"Inside Hilton Charlotte Center City, 222 E 3rd St",35.2239809,-80.8437245,AY-a7jQ5QOXHkOnsx2-oYQ,0,1,2,0,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.47915103211,3
1870520,K7047_-at7Ydi4gl2UuS_w,8,3.0,Arby's,"[u'Sandwiches', u'Restaurants', u'Fast Food']",NC,Pineville,597 N Polk St,35.0912601,-80.8857292,Jr9A-8VLAn_fDuOtSXt92A,0,1,2,0,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,3.0420334241,3
5112697,R60ybR-D3D4DskaztX1qHA,3,4.0,Rite Aid,"[u'Food', u'Shopping', u'Drugstores', u'Convenience Stores']",NC,Cornelius,19400 W Catawba Ave,35.477462,-80.890901,ZNRpa7efM-cNzLtpBVpjVA,0,0,0,3,1,Davidson College,Davidson,NC,28035,Southern Association of Colleges and Schools Commission on Colleges,35.500006,-80.845236,1779.0,3.00225122962,3
7398184,pR6eqojrLrCxW0w8Ce6CkA,6,2.5,Goat Wagon Grocery,"[u'Convenience Stores', u'Food']",NC,Charlotte,"120 N Cedar St, Ste 745",35.2335751,-80.8489878,Ieaw3mw4GcPiF4PZkDYuFw,0,0,1,1,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,1.53687206948,2
5181056,6RgvZLWdr89PagH8MOhDRw,3,2.5,Quiznos Sub,"[u'Delis', u'Sandwiches', u'Restaurants']",NC,Charlotte,"320 S Tryon St, Ste 110",35.22533,-80.8461559,0rLO2cJhisoREF0Il4Nysw,0,1,1,0,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.33934048656,2
3229627,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,4.86513589268,2
3233227,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.97427542045,2
3232836,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,3.3683225125,2
3229667,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,4.17786690244,2
3232062,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,3.66797622576,2
3229696,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.87044653396,2
7398212,pR6eqojrLrCxW0w8Ce6CkA,6,2.5,Goat Wagon Grocery,"[u'Convenience Stores', u'Food']",NC,Charlotte,"120 N Cedar St, Ste 745",35.2335751,-80.8489878,Ieaw3mw4GcPiF4PZkDYuFw,0,0,1,1,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,0.753437810622,2
6900202,wNgzPOtnHE1prmh3bzWR1g,14,2.5,The Golden Coast II,"[u'Restaurants', u'Chinese']",NC,Charlotte,3020 Prosperity Church Rd,35.3432482,-80.7690779,w8PBJExdvnPM_C0Wq_hL0g,0,0,2,0,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,3.46575503862,2
6900492,wNgzPOtnHE1prmh3bzWR1g,14,2.5,The Golden Coast II,"[u'Restaurants', u'Chinese']",NC,Charlotte,3020 Prosperity Church Rd,35.3432482,-80.7690779,w8PBJExdvnPM_C0Wq_hL0g,0,0,2,0,1,ITT Technical Institute-Charlotte North,Charlotte,NC,28262,,35.338374,-80.764873,379.0,0.411517863846,2
3231571,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,4.57508206969,2
6995810,DwV9lb-2ErTMER4BQWG0xw,84,3.5,Texas Roadhouse,"[u'Steakhouses', u'Barbeque', u'American (Traditional)', u'Restaurants']",NC,Concord,7801 Gateway Lane,35.368956,-80.711873,PI9xBeGqnfSemhfsjhtntw,0,1,1,0,1,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Southern Association of Colleges and Schools Commission on Colleges,35.306834,-80.73579,22686.0,4.49579286766,2
6998911,DwV9lb-2ErTMER4BQWG0xw,84,3.5,Texas Roadhouse,"[u'Steakhouses', u'Barbeque', u'American (Traditional)', u'Restaurants']",NC,Concord,7801 Gateway Lane,35.368956,-80.711873,PI9xBeGqnfSemhfsjhtntw,0,1,1,0,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,0.318231990037,2
6999201,DwV9lb-2ErTMER4BQWG0xw,84,3.5,Texas Roadhouse,"[u'Steakhouses', u'Barbeque', u'American (Traditional)', u'Restaurants']",NC,Concord,7801 Gateway Lane,35.368956,-80.711873,PI9xBeGqnfSemhfsjhtntw,0,1,1,0,1,ITT Technical Institute-Charlotte North,Charlotte,NC,28262,,35.338374,-80.764873,379.0,3.65600592527,2
7398253,pR6eqojrLrCxW0w8Ce6CkA,6,2.5,Goat Wagon Grocery,"[u'Convenience Stores', u'Food']",NC,Charlotte,"120 N Cedar St, Ste 745",35.2335751,-80.8489878,Ieaw3mw4GcPiF4PZkDYuFw,0,0,1,1,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,3.2243474965,2
3233252,ZlrHrg7jrbO6blqwfa0MkQ,119,4.0,Baoding,"[u'Restaurants', u'Chinese']",NC,Charlotte,"4722 Sharon Rd, Ste F",35.1473609,-80.833041,bu-LZPpVTXvGczdEpsPzuA,0,0,2,0,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,4.37170377713,2
5181028,6RgvZLWdr89PagH8MOhDRw,3,2.5,Quiznos Sub,"[u'Delis', u'Sandwiches', u'Restaurants']",NC,Charlotte,"320 S Tryon St, Ste 110",35.22533,-80.8461559,0rLO2cJhisoREF0Il4Nysw,0,1,1,0,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,1.06004690179,2
7400128,pR6eqojrLrCxW0w8Ce6CkA,6,2.5,Goat Wagon Grocery,"[u'Convenience Stores', u'Food']",NC,Charlotte,"120 N Cedar St, Ste 745",35.2335751,-80.8489878,Ieaw3mw4GcPiF4PZkDYuFw,0,0,1,1,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,2.06407297663,2
7400619,pR6eqojrLrCxW0w8Ce6CkA,6,2.5,Goat Wagon Grocery,"[u'Convenience Stores', u'Food']",NC,Charlotte,"120 N Cedar St, Ste 745",35.2335751,-80.8489878,Ieaw3mw4GcPiF4PZkDYuFw,0,0,1,1,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,2.37227480392,2
7401876,pR6eqojrLrCxW0w8Ce6CkA,6,2.5,Goat Wagon Grocery,"[u'Convenience Stores', u'Food']",NC,Charlotte,"120 N Cedar St, Ste 745",35.2335751,-80.8489878,Ieaw3mw4GcPiF4PZkDYuFw,0,0,1,1,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,1.98945214778,2
3685247,YZjqRPrLZBOh2Lz5iVbuHA,14,3.5,Taco Bell,"[u'Restaurants', u'Fast Food', u'Tex-Mex', u'Mexican']",NC,Pineville,10917 Carolina Place Pkwy,35.084106,-80.878954,Fkq9XANE0HwxkOYRlo0VMA,0,2,0,0,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,3.64399300066,2
3688510,YZjqRPrLZBOh2Lz5iVbuHA,14,3.5,Taco Bell,"[u'Restaurants', u'Fast Food', u'Tex-Mex', u'Mexican']",NC,Pineville,10917 Carolina Place Pkwy,35.084106,-80.878954,Fkq9XANE0HwxkOYRlo0VMA,0,2,0,0,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.7856114629,2
3688832,YZjqRPrLZBOh2Lz5iVbuHA,14,3.5,Taco Bell,"[u'Restaurants', u'Fast Food', u'Tex-Mex', u'Mexican']",NC,Pineville,10917 Carolina Place Pkwy,35.084106,-80.878954,Fkq9XANE0HwxkOYRlo0VMA,0,2,0,0,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,0.864397551178,2
2367471,YGcpct62yl0lEGPlJrII5g,12,2.5,Bojangles' Famous Chicken 'n Biscuits,"[u'Restaurants', u'Breakfast & Brunch', u'Chicken Shop', u'American (New)', u'Southern', u'Fast Food']",NC,Charlotte,10329 Mallard Creek Rd,35.3414126,-80.769465,0v-f8FuMwhmyaoDNqlBgdA,0,1,1,0,1,ITT Technical Institute-Charlotte North,Charlotte,NC,28262,,35.338374,-80.764873,379.0,0.333027976828,2
2367181,YGcpct62yl0lEGPlJrII5g,12,2.5,Bojangles' Famous Chicken 'n Biscuits,"[u'Restaurants', u'Breakfast & Brunch', u'Chicken Shop', u'American (New)', u'Southern', u'Fast Food']",NC,Charlotte,10329 Mallard Creek Rd,35.3414126,-80.769465,0v-f8FuMwhmyaoDNqlBgdA,0,1,1,0,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,3.54077183286,2
2364080,YGcpct62yl0lEGPlJrII5g,12,2.5,Bojangles' Famous Chicken 'n Biscuits,"[u'Restaurants', u'Breakfast & Brunch', u'Chicken Shop', u'American (New)', u'Southern', u'Fast Food']",NC,Charlotte,10329 Mallard Creek Rd,35.3414126,-80.769465,0v-f8FuMwhmyaoDNqlBgdA,0,1,1,0,1,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Southern Association of Colleges and Schools Commission on Colleges,35.306834,-80.73579,22686.0,3.04939877623,2
5378452,VbY4yD6UmA9jKKxHscrxvg,53,3.5,Sakura Sushi Hibachi & Grill,"[u'Sushi Bars', u'Restaurants', u'Chinese', u'Japanese']",NC,Cornelius,"19905 W Catawba Ave, Ste 109",35.4819906,-80.8846019,aksKFcGfUTlou3YYhiqrtg,0,1,0,1,1,Davidson College,Davidson,NC,28035,Southern Association of Colleges and Schools Commission on Colleges,35.500006,-80.845236,1779.0,2.53865322215,2
5386124,PuBwQvKssFGhd-eFNrLmZA,4,3.0,ZBA International Grocery,"[u'Specialty Food', u'Grocery', u'Food', u'Ethnic Food']",NC,Matthews,9603 E Independence Blvd,35.136605,-80.7139399,XQtFwNgDvm5naIte7cGaoQ,0,1,1,0,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,1.38381069911,2
5389639,PuBwQvKssFGhd-eFNrLmZA,4,3.0,ZBA International Grocery,"[u'Specialty Food', u'Grocery', u'Food', u'Ethnic Food']",NC,Matthews,9603 E Independence Blvd,35.136605,-80.7139399,XQtFwNgDvm5naIte7cGaoQ,0,1,1,0,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,3.54707056819,2
